machine_code,unit_number,data_date,sampled_at_jst,original_slump_value,chained_slump_value,hours_from_origin,is_day_start
M0009,3083,2026-08-18,2026-08-18T20:35:25+09:00,2800,4000,81.9383,0
M0009,3083,2026-08-18,2026-08-18T21:11:41+09:00,2200,3400,82.5428,0
M0009,3083,2026-08-19,2026-08-19T10:53:31+09:00,0,3400,82.5428,1
M0009,3083,2026-08-19,2026-08-19T12:02:25+09:00,-700,2700,83.6911,0
M0009,3083,2026-08-19,2026-08-19T12:35:06+09:00,-300,3100,84.2358,0
M0009,3083,2026-08-19,2026-08-19T14:49:47+09:00,-700,2700,86.4806,0
M0009,3083,2026-08-19,2026-08-19T15:26:59+09:00,-400,3000,87.1006,0
M0009,3083,2026-08-19,2026-08-19T16:02:55+09:00,800,4200,87.6994,0
M0009,3083,2026-08-19,2026-08-19T16:36:50+09:00,3400,6800,88.2647,0
M0009,3083,2026-08-19,2026-08-19T17:06:11+09:00,3800,7200,88.7539,0
M0009,3083,2026-08-19,2026-08-19T17:32:35+09:00,3400,6800,89.1939,0
M0009,3083,2026-08-19,2026-08-19T18:08:43+09:00,2500,5900,89.7961,0
M0009,3083,2026-08-19,2026-08-19T18:50:27+09:00,2000,5400,90.4917,0
M0009,3083,2026-08-19,2026-08-19T19:28:55+09:00,2700,6100,91.1328,0
M0009,3083,2026-08-19,2026-08-19T20:05:19+09:00,2200,5600,91.7394,0
M0009,3083,2026-08-19,2026-08-19T20:39:17+09:00,2600,6000,92.3056,0
M0009,3083,2026-08-19,2026-08-19T21:30:39+09:00,1800,5200,93.1617,0
M0009,3083,2026-08-19,2026-08-19T22:07:17+09:00,1200,4600,93.7722,0
M0009,3083,2026-08-19,2026-08-19T22:43:08+09:00,1500,4900,94.3697,0
M0009,3083,2026-08-20,2026-08-20T10:52:57+09:00,0,4900,94.3697,1
M0009,3083,2026-08-20,2026-08-20T13:36:17+09:00,-100,4800,97.0919,0
M0009,3083,2026-08-20,2026-08-20T14:02:59+09:00,-300,4600,97.5369,0
M0009,3083,2026-08-20,2026-08-20T14:35:37+09:00,-800,4100,98.0808,0
M0009,3083,2026-08-20,2026-08-20T15:09:59+09:00,-1000,3900,98.6536,0
M0009,3083,2026-08-20,2026-08-20T15:59:19+09:00,-1100,3800,99.4758,0
M0009,3083,2026-08-20,2026-08-20T16:32:33+09:00,800,5700,100.0297,0
M0009,3083,2026-08-20,2026-08-20T17:42:01+09:00,600,5500,101.1875,0
M0009,3083,2026-08-20,2026-08-20T18:28:21+09:00,200,5100,101.9597,0
M0009,3083,2026-08-20,2026-08-20T19:04:37+09:00,0,4900,102.5642,0
M0009,3083,2026-08-20,2026-08-20T19:39:23+09:00,-1200,3700,103.1436,0
M0009,3083,2026-08-20,2026-08-20T20:28:35+09:00,-1000,3900,103.9636,0
M0009,3083,2026-08-20,2026-08-20T21:05:21+09:00,-1200,3700,104.5764,0
M0009,3083,2026-08-20,2026-08-20T21:40:19+09:00,-1500,3400,105.1592,0
M0009,3083,2026-08-20,2026-08-20T22:30:04+09:00,-2000,2900,105.9883,0
M0009,3083,2026-08-20,2026-08-20T23:07:51+09:00,-800,4100,106.6181,0
M0009,3083,2026-08-22,2026-08-22T10:54:29+09:00,0,4100,106.6181,1
M0009,3083,2026-08-22,2026-08-22T11:28:57+09:00,-600,3500,107.1925,0
M0009,3083,2026-08-22,2026-08-22T12:03:41+09:00,-1300,2800,107.7714,0
M0009,3083,2026-08-22,2026-08-22T12:36:35+09:00,-1800,2300,108.3197,0
M0009,3083,2026-08-22,2026-08-22T13:08:43+09:00,-900,3200,108.8553,0
M0009,3083,2026-08-22,2026-08-22T14:05:49+09:00,1800,5900,109.8069,0
M0009,3083,2026-08-22,2026-08-22T14:40:51+09:00,4000,8100,110.3908,0
M0009,3083,2026-08-22,2026-08-22T15:30:07+09:00,3900,8000,111.2119,0
M0009,3083,2026-08-22,2026-08-22T16:07:19+09:00,3200,7300,111.8319,0
M0009,3083,2026-08-22,2026-08-22T16:43:29+09:00,3400,7500,112.4347,0
M0009,3083,2026-08-22,2026-08-22T17:31:13+09:00,3100,7200,113.2303,0
M0009,3083,2026-08-22,2026-08-22T18:09:45+09:00,2800,6900,113.8725,0
M0009,3083,2026-08-22,2026-08-22T18:55:39+09:00,3200,7300,114.6375,0
M0009,3083,2026-08-22,2026-08-22T19:33:07+09:00,4900,9000,115.2619,0
M0009,3083,2026-08-22,2026-08-22T20:12:13+09:00,4500,8600,115.9136,0
M0009,3083,2026-08-22,2026-08-22T21:01:31+09:00,4000,8100,116.7353,0
M0009,3083,2026-08-22,2026-08-22T21:39:25+09:00,4600,8700,117.3669,0
M0009,3083,2026-08-23,2026-08-23T10:53:53+09:00,-200,8700,117.3669,1
M0009,3083,2026-08-23,2026-08-23T11:29:03+09:00,-900,8000,117.9531,0
M0009,3083,2026-08-23,2026-08-23T12:36:41+09:00,-1300,7600,119.0803,0
M0009,3083,2026-08-23,2026-08-23T13:07:01+09:00,-1700,7200,119.5858,0
M0009,3083,2026-08-23,2026-08-23T13:35:29+09:00,-1400,7500,120.0603,0
M0009,3083,2026-08-23,2026-08-23T14:10:53+09:00,-900,8000,120.6503,0
M0009,3083,2026-08-23,2026-08-23T14:54:04+09:00,-1500,7400,121.3700,0
M0009,3083,2026-08-23,2026-08-23T15:31:31+09:00,-2100,6800,121.9942,0
M0009,3083,2026-08-23,2026-08-23T16:08:15+09:00,-2500,6400,122.6064,0
M0009,3083,2026-08-23,2026-08-23T16:54:35+09:00,-3200,5700,123.3786,0
M0009,3083,2026-08-23,2026-08-23T18:09:27+09:00,-3800,5100,124.6264,0
M0009,3083,2026-08-23,2026-08-23T21:01:31+09:00,-3900,5000,127.4942,0
M0009,3083,2026-08-24,2026-08-24T10:54:29+09:00,-100,5000,127.4942,1
M0009,3083,2026-08-24,2026-08-24T11:29:08+09:00,-800,4300,128.0717,0
M0009,3083,2026-08-24,2026-08-24T12:03:33+09:00,-900,4200,128.6453,0
M0009,3083,2026-08-24,2026-08-24T12:36:23+09:00,-1100,4000,129.1925,0
M0009,3083,2026-08-24,2026-08-24T13:10:11+09:00,-1500,3600,129.7558,0
M0009,3083,2026-08-24,2026-08-24T13:57:31+09:00,-1900,3200,130.5447,0
M0009,3083,2026-08-24,2026-08-24T14:31:29+09:00,-2500,2600,131.1108,0
M0009,3083,2026-08-24,2026-08-24T15:06:59+09:00,-2600,2500,131.7025,0
M0009,3083,2026-08-24,2026-08-24T16:40:02+09:00,-2700,2400,133.2533,0
M0009,3083,2026-08-24,2026-08-24T17:23:02+09:00,-3300,1800,133.9700,0
M0009,3083,2026-08-24,2026-08-24T18:02:01+09:00,-2900,2200,134.6197,0
M0009,3083,2026-08-24,2026-08-24T18:37:29+09:00,-1400,3700,135.2108,0
M0009,3083,2026-08-24,2026-08-24T19:13:25+09:00,2500,7600,135.8097,0
M0009,3083,2026-08-24,2026-08-24T20:00:37+09:00,3000,8100,136.5964,0
M0009,3083,2026-08-24,2026-08-24T20:36:01+09:00,2200,7300,137.1864,0
M0009,3083,2026-08-24,2026-08-24T21:13:01+09:00,3000,8100,137.8031,0
M0009,3083,2026-08-24,2026-08-24T23:12:02+09:00,2900,8000,139.7867,0
M0009,3083,2026-08-25,2026-08-25T10:53:53+09:00,0,8000,139.7867,1
M0009,3083,2026-08-25,2026-08-25T11:29:03+09:00,-200,7800,140.3728,0
M0009,3083,2026-08-25,2026-08-25T12:03:47+09:00,-400,7600,140.9517,0
M0009,3083,2026-08-25,2026-08-25T13:34:33+09:00,-100,7900,142.4644,0
M0009,3083,2026-08-26,2026-08-26T10:53:07+09:00,-300,7900,142.4644,1
M0009,3083,2026-08-26,2026-08-26T11:28:33+09:00,-700,7500,143.0550,0
M0009,3083,2026-08-26,2026-08-26T12:02:31+09:00,-800,7400,143.6211,0
M0009,3083,2026-08-26,2026-08-26T12:34:47+09:00,-900,7300,144.1589,0
M0009,3083,2026-08-26,2026-08-26T16:31:31+09:00,-1300,6900,148.1044,0
M0009,3083,2026-08-26,2026-08-26T17:07:27+09:00,-2100,6100,148.7033,0
M0009,3083,2026-08-26,2026-08-26T17:35:49+09:00,-1600,6600,149.1761,0
M0009,3083,2026-08-26,2026-08-26T18:03:25+09:00,-1700,6500,149.6361,0
M0009,3083,2026-08-26,2026-08-26T18:38:31+09:00,300,8500,150.2211,0
M0009,3083,2026-08-26,2026-08-26T20:01:09+09:00,-200,8000,151.5983,0
M0009,3083,2026-08-26,2026-08-26T20:36:21+09:00,-300,7900,152.1850,0
M0009,3083,2026-08-26,2026-08-26T22:00:53+09:00,-200,8000,153.5939,0
M0009,3083,2026-08-26,2026-08-26T22:36:49+09:00,0,8200,154.1928,0
M0009,3083,2026-08-26,2026-08-26T23:12:01+09:00,-100,8100,154.7794,0
M0009,3083,2026-08-27,2026-08-27T10:54:19+09:00,0,8100,154.7794,1
M0009,3083,2026-08-27,2026-08-27T13:07:43+09:00,-100,8000,157.0028,0
M0009,3083,2026-08-27,2026-08-27T13:35:23+09:00,-700,7400,157.4639,0
M0009,3083,2026-08-27,2026-08-27T14:07:15+09:00,200,8300,157.9950,0
M0009,3083,2026-08-27,2026-08-27T14:41:06+09:00,1600,9700,158.5592,0
M0009,3083,2026-08-27,2026-08-27T15:26:49+09:00,1500,9600,159.3211,0
M0009,3083,2026-08-27,2026-08-27T20:08:01+09:00,900,9000,164.0078,0
M0009,3083,2026-08-27,2026-08-27T20:44:41+09:00,1200,9300,164.6189,0
M0009,3083,2026-08-27,2026-08-27T21:32:59+09:00,1300,9400,165.4239,0
M0009,3083,2026-08-27,2026-08-27T22:09:51+09:00,1400,9500,166.0383,0
M0009,3083,2026-08-28,2026-08-28T10:54:45+09:00,0,9500,166.0383,1
M0009,3083,2026-08-28,2026-08-28T12:04:21+09:00,-500,9000,167.1983,0
M0009,3083,2026-08-28,2026-08-28T12:36:55+09:00,-1300,8200,167.7411,0
M0009,3083,2026-08-28,2026-08-28T13:07:27+09:00,-800,8700,168.2500,0
M0009,3083,2026-08-28,2026-08-28T13:35:41+09:00,1800,11300,168.7206,0
M0009,3083,2026-08-28,2026-08-28T14:09:41+09:00,2600,12100,169.2872,0
M0009,3083,2026-08-28,2026-08-28T14:51:34+09:00,2000,11500,169.9853,0
M0009,3083,2026-08-28,2026-08-28T16:38:15+09:00,2200,11700,171.7633,0
M0009,3083,2026-08-28,2026-08-28T17:29:15+09:00,1600,11100,172.6133,0
M0009,3083,2026-08-28,2026-08-28T18:05:37+09:00,900,10400,173.2194,0
M0009,3083,2026-08-28,2026-08-28T18:38:39+09:00,800,10300,173.7700,0
M0009,3083,2026-08-28,2026-08-28T19:37:02+09:00,400,9900,174.7431,0
M0009,3083,2026-08-28,2026-08-28T20:14:11+09:00,600,10100,175.3622,0
M0009,3083,2026-08-28,2026-08-28T21:00:55+09:00,200,9700,176.1411,0
M0009,3083,2026-08-28,2026-08-28T21:36:25+09:00,-100,9400,176.7328,0
M0009,3083,2026-08-28,2026-08-28T22:13:23+09:00,-1200,8300,177.3489,0
M0009,3083,2026-08-28,2026-08-28T23:02:02+09:00,-1100,8400,178.1597,0
M0009,3083,2026-08-29,2026-08-29T10:54:15+09:00,-200,8400,178.1597,1
M0009,3083,2026-08-29,2026-08-29T11:29:35+09:00,-600,8000,178.7486,0
M0009,3083,2026-08-29,2026-08-29T12:04:02+09:00,-900,7700,179.3228,0
M0009,3083,2026-08-29,2026-08-29T12:37:17+09:00,-1500,7100,179.8769,0
M0009,3083,2026-08-29,2026-08-29T13:08:43+09:00,-2500,6100,180.4008,0
M0009,3083,2026-08-29,2026-08-29T14:08:01+09:00,-3200,5400,181.3892,0
M0009,3083,2026-08-29,2026-08-29T14:42:31+09:00,-1700,6900,181.9642,0
M0009,3083,2026-08-29,2026-08-29T15:28:43+09:00,-1200,7400,182.7342,0
M0009,3083,2026-08-29,2026-08-29T16:05:41+09:00,-1300,7300,183.3503,0
M0009,3083,2026-08-29,2026-08-29T16:38:29+09:00,200,8800,183.8969,0
M0009,3083,2026-08-29,2026-08-29T17:36:27+09:00,1300,9900,184.8631,0
M0009,3083,2026-08-29,2026-08-29T18:13:47+09:00,100,8700,185.4853,0
M0009,3083,2026-08-29,2026-08-29T19:01:11+09:00,700,9300,186.2753,0
M0009,3083,2026-08-29,2026-08-29T19:38:11+09:00,-300,8300,186.8919,0
M0009,3083,2026-08-29,2026-08-29T20:25:59+09:00,-600,8000,187.6886,0
M0009,3083,2026-08-29,2026-08-29T21:05:49+09:00,-1400,7200,188.3525,0
M0009,3083,2026-08-29,2026-08-29T21:43:07+09:00,-2500,6100,188.9742,0
M0010,3084,2026-08-11,2026-08-11T10:53:13+09:00,0,0,0.0000,1
M0010,3084,2026-08-11,2026-08-11T11:28:39+09:00,-100,-100,0.5906,0
M0010,3084,2026-08-11,2026-08-11T12:36:02+09:00,-800,-800,1.7136,0
M0010,3084,2026-08-11,2026-08-11T13:34:33+09:00,-1400,-1400,2.6889,0
M0010,3084,2026-08-11,2026-08-11T14:09:42+09:00,-2100,-2100,3.2747,0
M0010,3084,2026-08-11,2026-08-11T14:50:37+09:00,-2800,-2800,3.9567,0
M0010,3084,2026-08-11,2026-08-11T15:29:09+09:00,-3400,-3400,4.5989,0
M0010,3084,2026-08-11,2026-08-11T16:05:23+09:00,-3800,-3800,5.2028,0
M0010,3084,2026-08-11,2026-08-11T16:40:17+09:00,-2700,-2700,5.7844,0
M0010,3084,2026-08-11,2026-08-11T17:28:47+09:00,-3400,-3400,6.5928,0
M0010,3084,2026-08-11,2026-08-11T18:06:29+09:00,-3900,-3900,7.2211,0
M0010,3084,2026-08-11,2026-08-11T18:41:47+09:00,-1700,-1700,7.8094,0
M0010,3084,2026-08-11,2026-08-11T19:30:51+09:00,-2000,-2000,8.6272,0
M0010,3084,2026-08-11,2026-08-11T20:08:57+09:00,-2900,-2900,9.2622,0
M0010,3084,2026-08-11,2026-08-11T21:03:30+09:00,-3100,-3100,10.1714,0
M0010,3084,2026-08-12,2026-08-12T10:53:47+09:00,0,-3100,10.1714,1
M0010,3084,2026-08-12,2026-08-12T12:02:51+09:00,-400,-3500,11.3225,0
M0010,3084,2026-08-12,2026-08-12T12:36:01+09:00,-1000,-4100,11.8753,0
M0010,3084,2026-08-12,2026-08-12T13:06:31+09:00,-800,-3900,12.3836,0
M0010,3084,2026-08-12,2026-08-12T13:35:53+09:00,-1400,-4500,12.8731,0
M0010,3084,2026-08-12,2026-08-12T14:11:01+09:00,-2500,-5600,13.4586,0
M0010,3084,2026-08-12,2026-08-12T14:56:33+09:00,-3100,-6200,14.2175,0
M0010,3084,2026-08-12,2026-08-12T15:31:45+09:00,-2900,-6000,14.8042,0
M0010,3084,2026-08-12,2026-08-12T16:07:57+09:00,-3600,-6700,15.4075,0
M0010,3084,2026-08-12,2026-08-12T16:35:17+09:00,-4100,-7200,15.8631,0
M0010,3084,2026-08-12,2026-08-12T17:01:31+09:00,-4600,-7700,16.3003,0
M0010,3084,2026-08-12,2026-08-12T17:36:51+09:00,-5300,-8400,16.8892,0
M0010,3084,2026-08-12,2026-08-12T18:14:03+09:00,-4900,-8000,17.5092,0
M0010,3084,2026-08-12,2026-08-12T19:01:02+09:00,-4300,-7400,18.2922,0
M0010,3084,2026-08-13,2026-08-13T10:54:54+09:00,-100,-7400,18.2922,1
M0010,3084,2026-08-13,2026-08-13T11:29:13+09:00,-700,-8000,18.8642,0
M0010,3084,2026-08-13,2026-08-13T12:03:39+09:00,-900,-8200,19.4381,0
M0010,3084,2026-08-13,2026-08-13T12:36:57+09:00,-1300,-8600,19.9931,0
M0010,3084,2026-08-13,2026-08-13T13:09:39+09:00,-1500,-8800,20.5381,0
M0010,3084,2026-08-13,2026-08-13T14:35:09+09:00,-2000,-9300,21.9631,0
M0010,3084,2026-08-13,2026-08-13T15:11:23+09:00,-2900,-10200,22.5669,0
M0010,3084,2026-08-13,2026-08-13T15:58:27+09:00,-3600,-10900,23.3514,0
M0010,3084,2026-08-13,2026-08-13T16:33:27+09:00,-3800,-11100,23.9347,0
M0010,3084,2026-08-13,2026-08-13T17:10:25+09:00,-2700,-10000,24.5508,0
M0010,3084,2026-08-13,2026-08-13T17:59:47+09:00,-500,-7800,25.3736,0
M0010,3084,2026-08-13,2026-08-13T18:36:04+09:00,1000,-6300,25.9783,0
M0010,3084,2026-08-13,2026-08-13T19:14:33+09:00,100,-7200,26.6197,0
M0010,3084,2026-08-13,2026-08-13T20:02:43+09:00,400,-6900,27.4225,0
M0010,3084,2026-08-13,2026-08-13T20:39:10+09:00,-600,-7900,28.0300,0
M0010,3084,2026-08-13,2026-08-13T21:23:43+09:00,-1200,-8500,28.7725,0
M0010,3084,2026-08-13,2026-08-13T22:03:35+09:00,-1100,-8400,29.4369,0
M0010,3084,2026-08-14,2026-08-14T10:54:41+09:00,-100,-8400,29.4369,1
M0010,3084,2026-08-14,2026-08-14T11:29:45+09:00,-300,-8600,30.0214,0
M0010,3084,2026-08-14,2026-08-14T12:04:15+09:00,-900,-9200,30.5964,0
M0010,3084,2026-08-14,2026-08-14T12:37:28+09:00,-1300,-9600,31.1500,0
M0010,3084,2026-08-14,2026-08-14T13:06:37+09:00,-2000,-10300,31.6358,0
M0010,3084,2026-08-14,2026-08-14T13:35:02+09:00,-1200,-9500,32.1094,0
M0010,3084,2026-08-14,2026-08-14T14:10:37+09:00,-2400,-10700,32.7025,0
M0010,3084,2026-08-14,2026-08-14T14:55:41+09:00,-2900,-11200,33.4536,0
M0010,3084,2026-08-14,2026-08-14T15:31:41+09:00,-3500,-11800,34.0536,0
M0010,3084,2026-08-14,2026-08-14T16:08:02+09:00,-4000,-12300,34.6594,0
M0010,3084,2026-08-14,2026-08-14T16:41:57+09:00,-4200,-12500,35.2247,0
M0010,3084,2026-08-14,2026-08-14T17:30:37+09:00,-3000,-11300,36.0358,0
M0010,3084,2026-08-14,2026-08-14T18:07:43+09:00,-600,-8900,36.6542,0
M0010,3084,2026-08-14,2026-08-14T18:43:04+09:00,-2000,-10300,37.2433,0
M0010,3084,2026-08-14,2026-08-14T19:31:33+09:00,-2100,-10400,38.0514,0
M0010,3084,2026-08-14,2026-08-14T20:09:17+09:00,-2600,-10900,38.6803,0
M0010,3084,2026-08-14,2026-08-14T20:55:41+09:00,-3300,-11600,39.4536,0
M0010,3084,2026-08-14,2026-08-14T21:33:02+09:00,-3900,-12200,40.0761,0
M0010,3084,2026-08-14,2026-08-14T22:11:45+09:00,-3700,-12000,40.7214,0
M0010,3084,2026-08-15,2026-08-15T10:54:13+09:00,-100,-12000,40.7214,1
M0010,3084,2026-08-15,2026-08-15T11:29:09+09:00,-500,-12400,41.3036,0
M0010,3084,2026-08-15,2026-08-15T12:03:27+09:00,-1000,-12900,41.8753,0
M0010,3084,2026-08-15,2026-08-15T12:36:37+09:00,-1700,-13600,42.4281,0
M0010,3084,2026-08-15,2026-08-15T13:08:49+09:00,2200,-9700,42.9647,0
M0010,3084,2026-08-15,2026-08-15T14:01:55+09:00,3200,-8700,43.8497,0
M0010,3084,2026-08-15,2026-08-15T14:36:09+09:00,2900,-9000,44.4203,0
M0010,3084,2026-08-15,2026-08-15T15:11:53+09:00,2100,-9800,45.0158,0
M0010,3084,2026-08-15,2026-08-15T15:58:43+09:00,2500,-9400,45.7964,0
M0010,3084,2026-08-15,2026-08-15T16:34:01+09:00,2100,-9800,46.3847,0
M0010,3084,2026-08-15,2026-08-15T17:11:17+09:00,1800,-10100,47.0058,0
M0010,3084,2026-08-15,2026-08-15T17:58:39+09:00,3400,-8500,47.7953,0
M0010,3084,2026-08-15,2026-08-15T18:35:13+09:00,3200,-8700,48.4047,0
M0010,3084,2026-08-15,2026-08-15T19:12:53+09:00,2000,-9900,49.0325,0
M0010,3084,2026-08-15,2026-08-15T20:01:19+09:00,1800,-10100,49.8397,0
M0010,3084,2026-08-15,2026-08-15T20:38:25+09:00,1500,-10400,50.4581,0
M0010,3084,2026-08-16,2026-08-16T10:53:41+09:00,-200,-10400,50.4581,1
M0010,3084,2026-08-16,2026-08-16T11:28:27+09:00,1400,-8800,51.0375,0
M0010,3084,2026-08-16,2026-08-16T12:02:27+09:00,1700,-8500,51.6042,0
M0010,3084,2026-08-16,2026-08-16T12:35:49+09:00,1000,-9200,52.1603,0
M0010,3084,2026-08-16,2026-08-16T13:06:49+09:00,500,-9700,52.6769,0
M0010,3084,2026-08-16,2026-08-16T13:36:19+09:00,1200,-9000,53.1686,0
M0010,3084,2026-08-16,2026-08-16T14:09:21+09:00,1400,-8800,53.7192,0
M0010,3084,2026-08-16,2026-08-16T14:51:21+09:00,2000,-8200,54.4192,0
M0010,3084,2026-08-16,2026-08-16T15:29:10+09:00,1700,-8500,55.0494,0
M0010,3084,2026-08-16,2026-08-16T16:05:23+09:00,2600,-7600,55.6531,0
M0010,3084,2026-08-16,2026-08-16T16:39:55+09:00,1200,-9000,56.2286,0
M0010,3084,2026-08-16,2026-08-16T17:30:17+09:00,1300,-8900,57.0681,0
M0010,3084,2026-08-16,2026-08-16T18:07:35+09:00,500,-9700,57.6897,0
M0010,3084,2026-08-16,2026-08-16T18:38:25+09:00,-800,-11000,58.2036,0
M0010,3084,2026-08-16,2026-08-16T19:40:19+09:00,200,-10000,59.2353,0
M0010,3084,2026-08-16,2026-08-16T21:42:13+09:00,1000,-9200,61.2669,0
M0010,3084,2026-08-16,2026-08-16T22:32:01+09:00,1900,-8300,62.0969,0
M0010,3084,2026-08-17,2026-08-17T10:52:31+09:00,0,-8300,62.0969,1
M0010,3084,2026-08-17,2026-08-17T12:02:23+09:00,-500,-8800,63.2614,0
M0010,3084,2026-08-17,2026-08-17T12:34:35+09:00,-600,-8900,63.7981,0
M0010,3084,2026-08-17,2026-08-17T14:03:11+09:00,-1100,-9400,65.2747,0
M0010,3084,2026-08-17,2026-08-17T14:36:43+09:00,-1000,-9300,65.8336,0
M0010,3084,2026-08-17,2026-08-17T15:11:21+09:00,700,-7600,66.4108,0
M0010,3084,2026-08-17,2026-08-17T17:09:07+09:00,100,-8200,68.3736,0
M0010,3084,2026-08-17,2026-08-17T17:58:27+09:00,900,-7400,69.1958,0
M0010,3084,2026-08-17,2026-08-17T19:09:23+09:00,100,-8200,70.3781,0
M0010,3084,2026-08-17,2026-08-17T19:59:55+09:00,700,-7600,71.2203,0
M0010,3084,2026-08-17,2026-08-17T21:13:05+09:00,500,-7800,72.4397,0
M0010,3084,2026-08-17,2026-08-17T21:59:13+09:00,100,-8200,73.2086,0
M0010,3084,2026-08-17,2026-08-17T22:34:49+09:00,-500,-8800,73.8019,0
M0010,3084,2026-08-17,2026-08-17T23:11:50+09:00,500,-7800,74.4189,0
M0010,3084,2026-08-18,2026-08-18T10:52:51+09:00,0,-7800,74.4189,1
M0010,3084,2026-08-18,2026-08-18T12:02:47+09:00,100,-7700,75.5844,0
M0010,3084,2026-08-18,2026-08-18T12:35:21+09:00,0,-7800,76.1272,0
M0010,3084,2026-08-18,2026-08-18T13:07:37+09:00,700,-7100,76.6650,0
M0010,3084,2026-08-18,2026-08-18T13:35:43+09:00,100,-7700,77.1333,0
M0010,3084,2026-08-18,2026-08-18T14:04:28+09:00,-500,-8300,77.6125,0
M0010,3084,2026-08-18,2026-08-18T14:37:28+09:00,-1200,-9000,78.1625,0
M0010,3084,2026-08-18,2026-08-18T15:11:53+09:00,-1300,-9100,78.7361,0
M0010,3084,2026-08-18,2026-08-18T15:59:35+09:00,-1700,-9500,79.5311,0
M0010,3084,2026-08-18,2026-08-18T16:33:08+09:00,-1100,-8900,80.0903,0
M0010,3084,2026-08-18,2026-08-18T17:08:27+09:00,-1600,-9400,80.6789,0
M0010,3084,2026-08-18,2026-08-18T19:09:25+09:00,-2100,-9900,82.6950,0
M0010,3084,2026-08-18,2026-08-18T19:59:53+09:00,-2800,-10600,83.5361,0
M0010,3084,2026-08-18,2026-08-18T20:35:25+09:00,-3200,-11000,84.1283,0
M0010,3084,2026-08-18,2026-08-18T21:11:41+09:00,-3600,-11400,84.7328,0
M0010,3084,2026-08-18,2026-08-18T21:57:39+09:00,-3200,-11000,85.4989,0
M0010,3084,2026-08-19,2026-08-19T10:53:31+09:00,0,-11000,85.4989,1
M0010,3084,2026-08-19,2026-08-19T15:26:59+09:00,-100,-11100,90.0567,0
M0010,3084,2026-08-19,2026-08-19T16:02:55+09:00,-700,-11700,90.6556,0
M0010,3084,2026-08-19,2026-08-19T16:36:50+09:00,-1300,-12300,91.2208,0
M0010,3084,2026-08-19,2026-08-19T17:06:11+09:00,-1700,-12700,91.7100,0
M0010,3084,2026-08-19,2026-08-19T17:32:35+09:00,400,-10600,92.1500,0
M0010,3084,2026-08-19,2026-08-19T18:08:43+09:00,700,-10300,92.7522,0
M0010,3084,2026-08-19,2026-08-19T18:50:27+09:00,100,-10900,93.4478,0
M0010,3084,2026-08-19,2026-08-19T19:28:55+09:00,-500,-11500,94.0889,0
M0010,3084,2026-08-19,2026-08-19T20:05:19+09:00,-100,-11100,94.6956,0
M0010,3084,2026-08-19,2026-08-19T20:39:17+09:00,-600,-11600,95.2617,0
M0010,3084,2026-08-19,2026-08-19T21:30:39+09:00,400,-10600,96.1178,0
M0010,3084,2026-08-20,2026-08-20T10:52:57+09:00,0,-10600,96.1178,1
M0010,3084,2026-08-20,2026-08-20T13:36:17+09:00,-200,-10800,98.8400,0
M0010,3084,2026-08-20,2026-08-20T14:02:59+09:00,-900,-11500,99.2850,0
M0010,3084,2026-08-20,2026-08-20T14:35:37+09:00,-1100,-11700,99.8289,0
M0010,3084,2026-08-20,2026-08-20T15:09:59+09:00,-1200,-11800,100.4017,0
M0010,3084,2026-08-20,2026-08-20T19:39:23+09:00,-1500,-12100,104.8917,0
M0010,3084,2026-08-20,2026-08-20T20:28:35+09:00,-900,-11500,105.7117,0
M0010,3084,2026-08-22,2026-08-22T10:54:29+09:00,-100,-11500,105.7117,1
M0010,3084,2026-08-22,2026-08-22T12:03:41+09:00,-600,-12000,106.8650,0
M0010,3084,2026-08-22,2026-08-22T12:36:35+09:00,-1200,-12600,107.4133,0
M0010,3084,2026-08-22,2026-08-22T13:08:43+09:00,-2100,-13500,107.9489,0
M0010,3084,2026-08-22,2026-08-22T14:05:49+09:00,-400,-11800,108.9006,0
M0010,3084,2026-08-22,2026-08-22T14:40:51+09:00,0,-11400,109.4844,0
M0010,3084,2026-08-22,2026-08-22T15:30:07+09:00,-700,-12100,110.3056,0
M0010,3084,2026-08-22,2026-08-22T16:07:19+09:00,-1200,-12600,110.9256,0
M0010,3084,2026-08-22,2026-08-22T16:43:29+09:00,-2300,-13700,111.5283,0
M0010,3084,2026-08-22,2026-08-22T17:31:13+09:00,-1200,-12600,112.3239,0
M0010,3084,2026-08-22,2026-08-22T18:09:45+09:00,-1700,-13100,112.9661,0
M0010,3084,2026-08-22,2026-08-22T18:55:39+09:00,-2400,-13800,113.7311,0
M0010,3084,2026-08-22,2026-08-22T19:33:07+09:00,-200,-11600,114.3556,0
M0010,3084,2026-08-22,2026-08-22T20:12:13+09:00,400,-11000,115.0072,0
M0010,3084,2026-08-22,2026-08-22T21:01:31+09:00,200,-11200,115.8289,0
M0010,3084,2026-08-22,2026-08-22T21:39:25+09:00,-1000,-12400,116.4606,0
M0010,3084,2026-08-22,2026-08-22T22:28:43+09:00,0,-11400,117.2822,0
M0010,3084,2026-08-22,2026-08-22T23:08:15+09:00,2700,-8700,117.9411,0
M0010,3084,2026-08-23,2026-08-23T10:53:53+09:00,-100,-8700,117.9411,1
M0010,3084,2026-08-23,2026-08-23T11:29:03+09:00,-800,-9400,118.5272,0
M0010,3084,2026-08-23,2026-08-23T12:03:35+09:00,-900,-9500,119.1028,0
